project_id,town,selection_class,hes_designation_reference,feature_id,listed_building_title,statutory_title,category,designation_type,statutory_status,longitude,latitude,location_precision,documented_date,date_basis,date_confidence,source_url,source_accessed_at,source_attribution
quarriers-village-scotland,Quarrier's Village,heritage_buffer,LB12745,hes-listed-building:LB12745,Torr Hall,TORR HALL,Category B,Listed Building,Listed Building,-4.605992657959818,55.86089355031185,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB12745,2026-07-31T15:18:40.529Z,Historic Environment Scotland
quarriers-village-scotland,Quarrier's Village,heritage_buffer,LB13047,hes-listed-building:LB13047,"Craigbet, Bridge Of Weir","CRAIGBET, BY TORR ROAD, BRIDGE OF WEIR",Category B,Listed Building,Listed Building,-4.606256421795474,55.8641147682546,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB13047,2026-07-31T15:18:40.529Z,Historic Environment Scotland
quarriers-village-scotland,Quarrier's Village,heritage_buffer,LB13230,hes-listed-building:LB13230,"Hope Lodge, Bridge Of Weir","HOPE LODGE, ( ORIGINALLY LODGE TO BRIDGE OF WEIR HOSPITAL)",Category B,Listed Building,Listed Building,-4.606296579186314,55.86304430736821,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB13230,2026-07-31T15:18:40.529Z,Historic Environment Scotland
quarriers-village-scotland,Quarrier's Village,inside_locality,LB13232,hes-listed-building:LB13232,"Administration Block And Ward 4, Bridge Of Weir Hospital, Bridge Of Weir",Former Bridge of Weir tuberculosis hospital founded by William Quarrier; the listed main blocks were built in stages.,Category B,Listed Building,Listed Building,-4.613317972390086,55.86335372726124,high,"Built in stages, 1894–1907; chapel dated 1934",documented_date_range,high,https://portal.historicenvironment.scot/designation/LB13232,2026-07-31T15:18:41.563Z,Historic Environment Scotland
quarriers-village-scotland,Quarrier's Village,inside_locality,LB48940,hes-listed-building:LB48940,"Mount Zion Church, Church Road, Quarriers Village","Mount Zion Church, the focal church and clock-tower landmark of Quarrier’s Village.",Category B,Listed Building,Listed Building,-4.617873187667503,55.86857795840181,high,"1888, with additions and alterations circa 1900 and circa 1910",documented_date_range,high,https://portal.historicenvironment.scot/designation/LB48940,2026-07-31T15:18:41.563Z,Historic Environment Scotland
quarriers-village-scotland,Quarrier's Village,inside_locality,LB50021,hes-listed-building:LB50021,"Homelea, Faith Avenue, Quarriers Village","Homelea, William Quarrier’s house and office, designed by Robert Bryden.",Category C,Listed Building,Listed Building,-4.616302506950142,55.86661596511332,high,1886,documented_date_range,high,https://portal.historicenvironment.scot/designation/LB50021,2026-07-31T15:18:41.563Z,Historic Environment Scotland
quarriers-village-scotland,Quarrier's Village,inside_locality,LB50584,hes-listed-building:LB50584,"'Alan Dick Home', 17 Quarrier's Village","Alan Dick Home, a Tudor-Gothic cottage home designed by Robert Alexander Bryden.",Category C,Listed Building,Listed Building,-4.61758723166578,55.86789194155135,high,1886,documented_date_range,high,https://portal.historicenvironment.scot/designation/LB50584,2026-07-31T15:18:41.563Z,Historic Environment Scotland
quarriers-village-scotland,Quarrier's Village,inside_locality,LB50585,hes-listed-building:LB50585,"(Bethesda'), 45 Quarrier's Village","Bethesda, a large villa and the village’s former post office, designed by Robert A Bryden.",Category C,Listed Building,Listed Building,-4.617336744430787,55.86678271718034,high,1881,documented_date_range,high,https://portal.historicenvironment.scot/designation/LB50585,2026-07-31T15:18:41.563Z,Historic Environment Scotland
quarriers-village-scotland,Quarrier's Village,inside_locality,LB50586,hes-listed-building:LB50586,"(Glenfarg), 34 Quarrier's Village","Glenfarg, an elaborate late-1890s villa with Baronial and Jacobean details.",Category C,Listed Building,Listed Building,-4.61240575755579,55.86738190248284,high,1897,documented_date_range,high,https://portal.historicenvironment.scot/designation/LB50586,2026-07-31T15:18:41.563Z,Historic Environment Scotland
quarriers-village-scotland,Quarrier's Village,inside_locality,LB50587,hes-listed-building:LB50587,"'Overtoun', 14 Quarrier's Village","Overtoun, a Tudor-Gothic villa home forming a stylistic pair with Alan Dick Home.",Category C,Listed Building,Listed Building,-4.618840889644069,55.86728101390808,high,Circa 1884,documented_date_range,high,https://portal.historicenvironment.scot/designation/LB50587,2026-07-31T15:18:41.563Z,Historic Environment Scotland
quarriers-village-scotland,Quarrier's Village,inside_locality,LB50588,hes-listed-building:LB50588,"(Sabbath School Home), 28 Quarrier's Village","Sabbath School Home, a Baronial villa used for children’s arrival and Sunday-school gatherings.",Category C,Listed Building,Listed Building,-4.619727868892436,55.867396951257,high,Dated 1893,documented_date_range,high,https://portal.historicenvironment.scot/designation/LB50588,2026-07-31T15:18:41.563Z,Historic Environment Scotland
quarriers-village-scotland,Quarrier's Village,inside_locality,LB50589,hes-listed-building:LB50589,"The Marcus Humphrey House (Former Elise Hospital), 48 Quarrier's Village","The Marcus Humphrey House, formerly Elise Hospital, an early cottage hospital by Robert A Bryden.",Category C,Listed Building,Listed Building,-4.620927575484603,55.86788372991373,high,1901,documented_date_range,high,https://portal.historicenvironment.scot/designation/LB50589,2026-07-31T15:18:41.563Z,Historic Environment Scotland
